"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.003D57F925","ILR-2021-292-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/19/2021","10/19/2021 9:39:29 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/19/2021","10/19/2021 9:39:29 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-292-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/19/2021","1"
"3DD.003D57F926","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:16:21 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:16:21 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F927","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:35:01 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:35:01 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F928","ILR-2021-292-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/19/2021","10/19/2021 9:39:50 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/19/2021","10/19/2021 9:39:50 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-292-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/19/2021","1"
"3DD.003D57F928","ILR-2021-293-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/20/2021","10/20/2021 10:29:40 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/20/2021","10/20/2021 10:29:40 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-292-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/19/2021","1"
"3DD.003D57F929","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 8:57:15 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 8:57:15 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F92A","ILR-2021-293-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/20/2021","10/20/2021 10:28:42 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/20/2021","10/20/2021 10:28:42 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-293-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/20/2021","1"
"3DD.003D57F92B","ILR-2021-293-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/20/2021","10/20/2021 10:30:32 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/20/2021","10/20/2021 10:30:32 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-293-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/20/2021","1"
"3DD.003D57F92B","ILR-2021-294-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/21/2021","10/21/2021 9:40:45 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/21/2021","10/21/2021 9:40:45 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-293-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/20/2021","1"
"3DD.003D57F92C","ILR-2021-294-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/21/2021","10/21/2021 9:18:32 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/21/2021","10/21/2021 9:18:32 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-294-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/21/2021","1"
"3DD.003D57F92D","ILR-2021-292-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/19/2021","10/19/2021 9:40:10 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/19/2021","10/19/2021 9:40:10 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-292-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/19/2021","1"
"3DD.003D57F92E","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:02:45 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:02:45 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F92F","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 8:59:50 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 8:59:50 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F930","ILR-2021-294-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/21/2021","10/21/2021 9:41:17 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/21/2021","10/21/2021 9:41:17 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-294-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/21/2021","1"
"3DD.003D57F931","ILR-2021-292-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/19/2021","10/19/2021 9:33:00 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/19/2021","10/19/2021 9:33:00 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-292-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/19/2021","1"
"3DD.003D57F932","ILR-2021-294-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/21/2021","10/21/2021 9:29:04 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/21/2021","10/21/2021 9:29:04 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-294-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/21/2021","1"
"3DD.003D57F933","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:00:59 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:00:59 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F934","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:06:44 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:06:44 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F935","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 8:59:12 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 8:59:12 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F936","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:29:24 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:29:24 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F936","ILR-2021-297-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/24/2021","10/24/2021 8:22:52 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/24/2021","10/24/2021 8:22:52 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F937","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:21:15 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:21:15 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F938","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:27:14 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:27:14 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F939","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 8:57:48 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 8:57:48 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F93A","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:15:03 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:15:03 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F93B","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 8:58:31 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 8:58:31 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F93C","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:01:33 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:01:33 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F93D","ILR-2021-292-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/19/2021","10/19/2021 9:34:59 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/19/2021","10/19/2021 9:34:59 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-292-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/19/2021","1"
"3DD.003D57F93E","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:32:05 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:32:05 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F93F","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:27:34 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:27:34 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F940","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:32:48 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:32:48 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F941","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:30:55 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:30:55 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F942","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:00:22 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:00:22 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F943","ILR-2021-294-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/21/2021","10/21/2021 9:26:02 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/21/2021","10/21/2021 9:26:02 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-294-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/21/2021","1"
"3DD.003D57F944","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:20:28 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:20:28 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F945","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:02:11 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:02:11 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F946","ILR-2021-294-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/21/2021","10/21/2021 9:40:16 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/21/2021","10/21/2021 9:40:16 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-294-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/21/2021","1"
"3DD.003D57F947","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:04:05 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:04:05 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F948","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:30:21 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:30:21 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F948","ILR-2021-297-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/24/2021","10/24/2021 8:33:03 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/24/2021","10/24/2021 8:33:03 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F949","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:36:10 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:36:10 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F949","ILR-2021-297-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/24/2021","10/24/2021 8:40:57 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/24/2021","10/24/2021 8:40:57 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F949","ILR-2021-298-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/25/2021","10/25/2021 8:28:17 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/25/2021","10/25/2021 8:28:17 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F94A","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 8:55:47 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 8:55:47 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F94B","ILR-2021-294-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/21/2021","10/21/2021 9:25:28 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/21/2021","10/21/2021 9:25:28 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-294-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/21/2021","1"
"3DD.003D57F94C","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:36:43 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:36:43 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F94C","ILR-2021-297-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/24/2021","10/24/2021 8:24:02 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/24/2021","10/24/2021 8:24:02 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F94D","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:28:28 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:28:28 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F94D","ILR-2021-297-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/24/2021","10/24/2021 8:26:21 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/24/2021","10/24/2021 8:26:21 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F94E","ILR-2021-296-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:32:24 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:32:24 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-296-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/23/2021","1"
"3DD.003D57F94F","ILR-2021-295-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/22/2021","10/22/2021 9:05:30 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/22/2021","10/22/2021 9:05:30 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
"3DD.003D57F94F","ILR-2021-296-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/23/2021","10/23/2021 9:33:25 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/23/2021","10/23/2021 9:33:25 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-295-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/22/2021","1"
