"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1BF258A540","Steelhead","Wild Fish or Natural Production","Mark","Dam","ROZ","3/3/2010 12:00:00 PM","NA","0","ROZTAL","4/16/2010 12:00:00 AM","1"
"3D9.1BF258A540","Steelhead","Wild Fish or Natural Production","Recapture","Dam","PRO","9/20/2011 12:00:00 PM","NA","0","PROTAL","10/21/2011 12:00:00 AM","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Mark","River","TOPPEC","4/4/2010 9:00:00 AM","NA","0","TOPPEC","4/4/2010 10:00:00 AM","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","TOP","3/18/2012 12:07:18 PM","24","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","TOP","3/18/2012 12:07:58 PM","21","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:39:17 PM","13","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:48:47 PM","0F","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:48:48 PM","0F","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:48:59 PM","0D","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:49:06 PM","0B","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:49:15 PM","09","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:49:28 PM","07","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:49:29 PM","07","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 6:49:36 PM","05","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 7:46:55 PM","04","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 7:46:56 PM","04","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 7:49:18 PM","03","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 7:54:08 PM","02","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","7/25/2011 8:01:31 PM","01","110","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:05:04 AM","11","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:13:35 AM","0F","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:13:36 AM","0F","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:22:40 AM","0D","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:25:31 AM","09","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:29:14 AM","07","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:32:24 AM","05","100","","","1"
